,ministry,slotId,startDtTm,endDtTm,blockDate
3820,TNNAS,4073021-204920045,2023-08-28 16:00:00+00:00,2023-08-28 17:00:00+00:00,2023-08-28
3821,TNNAS,4073021-204920043,2023-08-28 16:00:00+00:00,2023-08-28 17:00:00+00:00,2023-08-28
3822,TNNAS,4169435-229603325,2023-08-11 08:00:00+00:00,2023-08-11 16:00:00+00:00,2023-08-11
3823,TNNAS,4267956-268673447,2023-07-19 07:30:00+00:00,2023-07-19 12:00:00+00:00,2023-07-19
3836,TNNAS,4263662-266109703,2023-09-04 13:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3837,TNNAS,4266340-267702240,2023-09-04 07:00:00+00:00,2023-09-04 12:00:00+00:00,2023-09-04
3838,TNNAS,4263662-266109703,2024-01-01 13:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3839,TNNAS,4266348-267702248,2024-01-01 13:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3840,TNNAS,4263657-266109145,2023-09-04 08:00:00+00:00,2023-09-04 13:00:00+00:00,2023-09-04
3841,TNNAS,4263657-266109145,2024-01-01 08:00:00+00:00,2024-01-01 13:00:00+00:00,2024-01-01
3842,TNNAS,4267704-268274867,2023-12-25 07:30:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25
3843,TNNAS,4270596-271072788,2023-11-23 08:00:00+00:00,2023-11-23 16:00:00+00:00,2023-11-23
3844,TNNAS,4265779-267500383,2023-12-25 07:00:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25
3845,TNNAS,4265681-267468821,2023-12-25 08:30:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25
3846,TNNAS,4265712-267478423,2023-11-23 12:00:00+00:00,2023-11-23 16:00:00+00:00,2023-11-23
3847,TNNAS,4270591-271071073,2023-11-23 07:00:00+00:00,2023-11-23 16:00:00+00:00,2023-11-23
3848,TNNAS,4263848-266479866,2024-01-01 08:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3849,TNNAS,4263848-266479866,2023-12-25 08:00:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25
3850,TNNAS,4265946-267531358,2024-01-01 13:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3851,TNNAS,4266091-267535684,2024-01-01 13:30:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3852,TNNAS,4265667-267466742,2024-01-01 09:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3853,TNNAS,4266112-267536141,2023-12-25 08:00:00+00:00,2023-12-25 16:30:00+00:00,2023-12-25
3854,TNNAS,4265577-267329829,2024-01-01 08:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3855,TNNAS,4265968-267531948,2023-12-25 07:00:00+00:00,2023-12-25 16:00:00+00:00,2023-12-25
3856,TNNAS,4266252-267700006,2023-12-25 12:30:00+00:00,2023-12-25 15:30:00+00:00,2023-12-25
3857,TNNAS,4267632-268144045,2023-12-25 07:00:00+00:00,2023-12-25 12:00:00+00:00,2023-12-25
3858,TNNAS,4266251-267700004,2023-12-25 08:30:00+00:00,2023-12-25 12:30:00+00:00,2023-12-25
3859,TNNAS,4265667-267466742,2023-09-04 09:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3860,TNNAS,4265779-267500383,2023-09-04 07:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3861,TNNAS,4263848-266479866,2023-09-04 08:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3862,TNNAS,4265577-267329829,2023-09-04 08:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3863,TNNAS,4265779-267500383,2024-01-01 07:00:00+00:00,2024-01-01 16:00:00+00:00,2024-01-01
3864,TNNAS,4265946-267531358,2023-09-04 13:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3865,TNNAS,4266091-267535684,2023-09-04 13:30:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3866,TNNAS,4265982-267532201,2023-11-23 07:00:00+00:00,2023-11-23 17:00:00+00:00,2023-11-23
3867,TNNAS,4266348-267702248,2023-09-04 13:00:00+00:00,2023-09-04 16:00:00+00:00,2023-09-04
3868,TNNAS,4268202-269058411,2023-11-23 08:30:00+00:00,2023-11-23 12:00:00+00:00,2023-11-23
3869,TNNAS,4268207-269059597,2023-11-23 07:00:00+00:00,2023-11-23 12:00:00+00:00,2023-11-23
3870,TNNAS,4266394-267703416,2023-11-23 07:00:00+00:00,2023-11-23 13:00:00+00:00,2023-11-23
3871,TNNAS,4266122-267536323,2023-11-23 08:00:00+00:00,2023-11-23 17:00:00+00:00,2023-11-23
3872,TNNAS,4266340-267702240,2024-01-01 07:00:00+00:00,2024-01-01 12:00:00+00:00,2024-01-01
3873,TNNAS,4283579-277800936,2023-11-23 12:00:00+00:00,2023-11-23 16:00:00+00:00,2023-11-23
3874,TNNAS,4283578-277800934,2023-11-23 07:30:00+00:00,2023-11-23 12:00:00+00:00,2023-11-23
